date,4. close
2020-12-08,212.77
2020-12-07,212.65
2020-12-04,212.68
2020-12-03,208.05
2020-12-02,210.18
2020-12-01,211.2
2020-11-30,210.35
2020-11-27,211.0
2020-11-25,210.89
2020-11-24,209.68
2020-11-23,208.16
2020-11-20,203.88
2020-11-19,207.57
2020-11-18,207.83
2020-11-17,210.71
2020-11-16,212.7
2020-11-13,210.48
2020-11-12,208.26
2020-11-11,212.7
2020-11-10,213.31
2020-11-09,212.68
2020-11-06,198.47
2020-11-05,197.64
2020-11-04,193.97
2020-11-03,188.34
2020-11-02,184.74
2020-10-30,181.71
2020-10-29,184.87
2020-10-28,180.87
2020-10-27,190.06
2020-10-26,193.07
2020-10-23,198.01
2020-10-22,197.99
2020-10-21,198.43
2020-10-20,197.7
2020-10-19,196.97
2020-10-16,200.26
2020-10-15,199.55
2020-10-14,202.2
2020-10-13,204.32
2020-10-12,206.4
2020-10-09,206.64
2020-10-08,202.98
2020-10-07,202.47
2020-10-06,200.45
2020-10-05,203.54
2020-10-02,201.46
2020-10-01,203.35
2020-09-30,199.97
2020-09-29,199.44
2020-09-28,200.32
2020-09-25,197.25
2020-09-24,195.52
2020-09-23,195.37
2020-09-22,200.56
2020-09-21,197.45
2020-09-18,202.61
2020-09-17,205.27
2020-09-16,205.13
2020-09-15,205.39
2020-09-14,204.98
2020-09-11,200.68
2020-09-10,201.54
2020-09-09,204.06
2020-09-08,200.12
2020-09-04,204.66
2020-09-03,208.96
2020-09-02,216.48
2020-09-01,213.35
2020-08-31,211.99
2020-08-28,215.71
2020-08-27,211.03
2020-08-26,210.26
2020-08-25,208.1
2020-08-24,206.41
2020-08-21,204.13
2020-08-20,204.15
2020-08-19,200.99
2020-08-18,199.01
2020-08-17,199.43
2020-08-14,196.64
2020-08-13,197.58
2020-08-12,198.74
2020-08-11,197.77
2020-08-10,196.79
2020-08-07,196.36
2020-08-06,198.77
2020-08-05,196.1
2020-08-04,192.29
2020-08-03,190.69
2020-07-31,190.4
2020-07-30,194.06
2020-07-29,198.58
2020-07-28,196.74
2020-07-27,196.91
2020-07-24,195.15
2020-07-23,197.43
2020-07-22,198.86
2020-07-21,196.48
2020-07-20,198.47
