date,4. close
2020-12-08,15.42
2020-12-07,15.42
2020-12-04,15.61
2020-12-03,15.89
2020-12-02,14.97
2020-12-01,15.42
2020-11-30,15.09
2020-11-27,15.71
2020-11-25,15.82
2020-11-24,15.86
2020-11-23,15.13
2020-11-20,14.51
2020-11-19,14.81
2020-11-18,14.63
2020-11-17,14.86
2020-11-16,14.79
2020-11-13,14.16
2020-11-12,13.39
2020-11-11,14.09
2020-11-10,14.94
2020-11-09,15.03
2020-11-06,12.35
2020-11-05,12.54
2020-11-04,11.92
2020-11-03,11.97
2020-11-02,12.0
2020-10-30,11.97
2020-10-29,11.56
2020-10-28,11.11
2020-10-27,11.88
2020-10-26,12.56
2020-10-23,13.43
2020-10-22,13.0
2020-10-21,11.93
2020-10-20,12.3
2020-10-19,12.26
2020-10-16,12.24
2020-10-15,12.31
2020-10-14,12.295
2020-10-13,12.14
2020-10-12,12.37
2020-10-09,12.74
2020-10-08,12.75
2020-10-07,12.29
2020-10-06,11.51
2020-10-05,11.76
2020-10-02,11.77
2020-10-01,11.46
2020-09-30,11.33
2020-09-29,11.42
2020-09-28,11.95
2020-09-25,11.53
2020-09-24,11.3
2020-09-23,11.5
2020-09-22,11.8
2020-09-21,11.54
2020-09-18,12.65
2020-09-17,12.91
2020-09-16,13.0
2020-09-15,12.62
2020-09-14,12.63
2020-09-11,12.34
2020-09-10,12.25
2020-09-09,12.25
2020-09-08,12.44
2020-09-04,12.13
2020-09-03,11.75
2020-09-02,11.68
2020-09-01,11.45
2020-08-31,11.52
2020-08-28,11.97
2020-08-27,11.6
2020-08-26,11.15
2020-08-25,11.37
2020-08-24,11.43
2020-08-21,10.56
2020-08-20,10.82
2020-08-19,10.98
2020-08-18,11.05
2020-08-17,11.13
2020-08-14,11.48
2020-08-13,11.34
2020-08-12,11.61
2020-08-11,11.71
2020-08-10,11.69
2020-08-07,10.76
2020-08-06,10.82
2020-08-05,10.745
2020-08-04,10.29
2020-08-03,10.11
2020-07-31,10.34
2020-07-30,10.2
2020-07-29,9.95
2020-07-28,10.31
2020-07-27,10.225
2020-07-24,10.29
2020-07-23,10.71
2020-07-22,10.62
2020-07-21,10.57
2020-07-20,10.53
