date,4. close
2020-12-08,29.89
2020-12-07,29.83
2020-12-04,30.72
2020-12-03,29.91
2020-12-02,29.35
2020-12-01,28.81
2020-11-30,28.25
2020-11-27,28.62
2020-11-25,28.39
2020-11-24,28.45
2020-11-23,26.15
2020-11-20,26.21
2020-11-19,27.24
2020-11-18,26.91
2020-11-17,26.42
2020-11-16,26.51
2020-11-13,25.9
2020-11-12,23.69
2020-11-11,23.98
2020-11-10,24.78
2020-11-09,25.3
2020-11-06,22.02
2020-11-05,21.84
2020-11-04,21.44
2020-11-03,21.75
2020-11-02,20.97
2020-10-30,20.57
2020-10-29,21.29
2020-10-28,20.1
2020-10-27,21.04
2020-10-26,22.13
2020-10-23,23.36
2020-10-22,22.62
2020-10-21,21.41
2020-10-20,21.41
2020-10-19,20.8
2020-10-16,21.24
2020-10-15,21.16
2020-10-14,21.09
2020-10-13,20.97
2020-10-12,21.4
2020-10-09,21.36
2020-10-08,21.93
2020-10-07,21.5
2020-10-06,21.05
2020-10-05,21.55
2020-10-02,21.66
2020-10-01,21.82
2020-09-30,21.75
2020-09-29,21.72
2020-09-28,22.63
2020-09-25,22.1
2020-09-24,21.19
2020-09-23,21.38
2020-09-22,21.62
2020-09-21,21.09
2020-09-18,22.02
2020-09-17,22.52
2020-09-16,23.01
2020-09-15,23.74
2020-09-14,23.06
2020-09-11,22.73
2020-09-10,22.84
2020-09-09,23.11
2020-09-08,23.17
2020-09-04,23.52
2020-09-03,23.07
2020-09-02,23.72
2020-09-01,22.77
2020-08-31,22.5
2020-08-28,23.86
2020-08-27,22.81
2020-08-26,21.99
2020-08-25,22.09
2020-08-24,22.27
2020-08-21,21.16
2020-08-20,20.83
2020-08-19,20.9
2020-08-18,20.95
2020-08-17,21.38
2020-08-14,21.81
2020-08-13,21.34
2020-08-12,21.13
2020-08-11,21.5
2020-08-10,21.65
2020-08-07,19.03
2020-08-06,18.46
2020-08-05,16.72
2020-08-04,16.72
2020-08-03,16.32
2020-07-31,16.09
2020-07-30,16.64
2020-07-29,16.25
2020-07-28,15.41
2020-07-27,14.96
2020-07-24,15.79
2020-07-23,15.89
2020-07-22,16.33
2020-07-21,16.69
2020-07-20,16.33
