date,4. close
2020-12-08,183.6
2020-12-07,183.39
2020-12-04,180.73
2020-12-03,180.76
2020-12-02,181.3
2020-12-01,180.06
2020-11-30,180.51
2020-11-27,176.41
2020-11-25,173.98
2020-11-24,169.83
2020-11-23,171.19
2020-11-20,170.05
2020-11-19,165.58
2020-11-18,161.56
2020-11-17,162.2
2020-11-16,162.39
2020-11-13,161.83
2020-11-12,160.22
2020-11-11,161.57
2020-11-10,154.89
2020-11-09,159.99
2020-11-06,175.19
2020-11-05,168.68
2020-11-04,163.72
2020-11-03,158.88
2020-11-02,154.03
2020-10-30,154.92
2020-10-29,162.77
2020-10-28,164.39
2020-10-27,167.36
2020-10-26,165.05
2020-10-23,164.43
2020-10-22,163.29
2020-10-21,164.55
2020-10-20,164.44
2020-10-19,165.53
2020-10-16,168.22
2020-10-15,168.03
2020-10-14,168.94
2020-10-13,169.16
2020-10-12,167.14
2020-10-09,161.64
2020-10-08,160.42
2020-10-07,160.96
2020-10-06,162.2
2020-10-05,164.76
2020-10-02,160.15
2020-10-01,166.11
2020-09-30,165.22
2020-09-29,164.34
2020-09-28,167.46
2020-09-25,165.78
2020-09-24,163.29
2020-09-23,162.31
2020-09-22,166.22
2020-09-21,164.34
2020-09-18,158.49
2020-09-17,159.45
2020-09-16,157.07
2020-09-15,160.59
2020-09-14,156.48
2020-09-11,153.53
2020-09-10,154.32
2020-09-09,158.59
2020-09-08,156.22
2020-09-04,161.71
2020-09-03,166.6
2020-09-02,172.83
2020-09-01,172.5
2020-08-31,171.19
2020-08-28,171.06
2020-08-27,172.67
2020-08-26,175.39
2020-08-25,173.02
2020-08-24,172.55
2020-08-21,173.14
2020-08-20,174.43
2020-08-19,172.63
2020-08-18,176.98
2020-08-17,175.21
2020-08-14,173.41
2020-08-13,171.28
2020-08-12,168.11
2020-08-11,167.11
2020-08-10,174.73
2020-08-07,174.96
2020-08-06,177.34
2020-08-05,176.02
2020-08-04,177.52
2020-08-03,167.685
2020-07-31,164.02
2020-07-30,159.56
2020-07-29,157.82
2020-07-28,156.41
2020-07-27,159.24
2020-07-24,156.02
2020-07-23,151.48
2020-07-22,154.05
2020-07-21,153.06
2020-07-20,154.7
