date,4. close
2020-12-08,41.78
2020-12-07,41.17
2020-12-04,39.89
2020-12-03,38.29
2020-12-02,38.5
2020-12-01,38.37
2020-11-30,37.43
2020-11-27,38.07
2020-11-25,38.62
2020-11-24,38.96
2020-11-23,38.15
2020-11-20,37.54
2020-11-19,37.83
2020-11-18,37.26
2020-11-17,37.74
2020-11-16,37.14
2020-11-13,36.09
2020-11-12,35.29
2020-11-11,35.4
2020-11-10,35.53
2020-11-09,35.15
2020-11-06,33.96
2020-11-05,34.29
2020-11-04,34.48
2020-11-03,34.0
2020-11-02,33.43
2020-10-30,32.42
2020-10-29,32.88
2020-10-28,33.61
2020-10-27,34.72
2020-10-26,36.28
2020-10-23,37.69
2020-10-22,37.74
2020-10-21,37.28
2020-10-20,37.77
2020-10-19,38.55
2020-10-16,39.68
2020-10-15,39.82
2020-10-14,40.13
2020-10-13,40.58
2020-10-12,41.43
2020-10-09,40.82
2020-10-08,41.1
2020-10-07,40.46
2020-10-06,40.68
2020-10-05,40.39
2020-10-02,40.06
2020-10-01,40.1
2020-09-30,39.89
2020-09-29,40.39
2020-09-28,41.15
2020-09-25,41.63
2020-09-24,40.94
2020-09-23,40.74
2020-09-22,43.11
2020-09-21,40.19
2020-09-18,40.19
2020-09-17,39.99
2020-09-16,40.16
2020-09-15,40.33
2020-09-14,40.71
2020-09-11,40.26
2020-09-10,39.83
2020-09-09,40.71
2020-09-08,40.86
2020-09-04,41.65
2020-09-03,41.99
2020-09-02,41.58
2020-09-01,41.21
2020-08-31,41.37
2020-08-28,41.6
2020-08-27,41.65
2020-08-26,41.4
2020-08-25,42.29
2020-08-24,42.39
2020-08-21,41.86
2020-08-20,42.2
2020-08-19,43.0
2020-08-18,42.5
2020-08-17,43.09
2020-08-14,43.49
2020-08-13,43.28
2020-08-12,43.75
2020-08-11,43.85
2020-08-10,43.13
2020-08-07,43.54
2020-08-06,42.92
2020-08-05,43.42
2020-08-04,43.0
2020-08-03,40.67
2020-07-31,41.25
2020-07-30,40.45
2020-07-29,40.78
2020-07-28,42.7
2020-07-27,36.81
2020-07-24,37.29
2020-07-23,38.04
2020-07-22,38.35
2020-07-21,37.49
2020-07-20,37.29
