date,4. close
2020-12-08,149.35
2020-12-07,150.32
2020-12-04,148.9
2020-12-03,152.48
2020-12-02,154.83
2020-12-01,154.3
2020-11-30,153.38
2020-11-27,153.73
2020-11-25,153.13
2020-11-24,153.2
2020-11-23,155.22
2020-11-20,157.71
2020-11-19,156.65
2020-11-18,156.19
2020-11-17,159.29
2020-11-16,165.55
2020-11-13,161.31
2020-11-12,161.41
2020-11-11,164.37
2020-11-10,163.51
2020-11-09,162.33
2020-11-06,161.13
2020-11-05,158.21
2020-11-04,155.41
2020-11-03,157.1
2020-11-02,154.3
2020-10-30,150.51
2020-10-29,152.16
2020-10-28,153.0
2020-10-27,154.62
2020-10-26,154.01
2020-10-23,154.08
2020-10-22,153.61
2020-10-21,152.25
2020-10-20,153.15
2020-10-19,154.52
2020-10-16,155.72
2020-10-15,155.86
2020-10-14,155.76
2020-10-13,156.08
2020-10-12,158.32
2020-10-09,155.75
2020-10-08,155.85
2020-10-07,154.51
2020-10-06,152.49
2020-10-05,151.89
2020-10-02,148.96
2020-10-01,148.57
2020-09-30,144.88
2020-09-29,143.7
2020-09-28,144.55
2020-09-25,144.23
2020-09-24,140.66
2020-09-23,138.05
2020-09-22,140.17
2020-09-21,139.72
2020-09-18,138.28
2020-09-17,141.02
2020-09-16,142.77
2020-09-15,143.59
2020-09-14,142.88
2020-09-11,141.1
2020-09-10,140.77
2020-09-09,143.2
2020-09-08,140.77
2020-09-04,143.17
2020-09-03,142.48
2020-09-02,144.15
2020-09-01,140.17
2020-08-31,141.34
2020-08-28,140.79
2020-08-27,141.37
2020-08-26,140.9
2020-08-25,143.53
2020-08-24,143.88
2020-08-21,143.64
2020-08-20,144.28
2020-08-19,143.92
2020-08-18,146.0
2020-08-17,146.56
2020-08-14,145.31
2020-08-13,146.51
2020-08-12,145.87
2020-08-11,142.42
2020-08-10,149.11
2020-08-07,149.79
2020-08-06,146.97
2020-08-05,147.25
2020-08-04,147.5
2020-08-03,147.06
2020-07-31,147.27
2020-07-30,146.63
2020-07-29,147.99
2020-07-28,145.36
2020-07-27,144.33
2020-07-24,144.52
2020-07-23,144.89
2020-07-22,143.79
2020-07-21,141.18
2020-07-20,139.71
