date,4. close
2020-12-08,21.36
2020-12-07,21.23
2020-12-04,22.07
2020-12-03,22.67
2020-12-02,20.43
2020-12-01,25.23
2020-11-30,25.37
2020-11-27,27.18
2020-11-25,27.85
2020-11-24,28.78
2020-11-23,28.87
2020-11-20,25.78
2020-11-19,22.78
2020-11-18,22.83
2020-11-17,21.475
2020-11-16,19.92
2020-11-13,19.22
2020-11-12,20.52
2020-11-11,19.2
2020-11-10,18.99
2020-11-09,18.96
2020-11-06,17.29
2020-11-05,17.72
2020-11-04,16.39
2020-11-03,17.85
2020-11-02,16.01
2020-10-30,15.38
2020-10-29,17.27
2020-10-28,16.75
2020-10-27,17.25
2020-10-26,18.53
2020-10-23,20.34
2020-10-22,20.165
2020-10-21,19.34
2020-10-20,20.495
2020-10-19,22.23
2020-10-16,22.81
2020-10-15,22.3
2020-10-14,22.92
2020-10-13,23.63
2020-10-12,26.58
2020-10-09,26.77
2020-10-08,23.77
2020-10-07,24.2
2020-10-06,23.93
2020-10-05,24.42
2020-10-02,23.62
2020-10-01,25.08
2020-09-30,25.28
2020-09-29,27.1
2020-09-28,28.13
2020-09-25,24.81
2020-09-24,22.13
2020-09-23,22.47
2020-09-22,26.91
2020-09-21,30.265
2020-09-18,30.6
2020-09-17,28.03
2020-09-16,26.82
2020-09-15,25.35
2020-09-14,26.06
2020-09-11,23.69
2020-09-10,22.39
2020-09-09,23.62
2020-09-08,21.38
2020-09-04,19.71
2020-09-03,17.67
2020-09-02,18.945
2020-09-01,20.15
2020-08-31,18.11
2020-08-28,16.39
2020-08-27,16.755
2020-08-26,17.43
2020-08-25,18.2
2020-08-24,16.425
2020-08-21,15.99
2020-08-20,16.13
2020-08-19,16.41
2020-08-18,16.755
2020-08-17,15.605
2020-08-14,15.27
2020-08-13,15.21
2020-08-12,15.41
2020-08-11,15.31
2020-08-10,15.265
2020-08-07,16.52
2020-08-06,16.64
2020-08-05,16.925
2020-08-04,17.17
2020-08-03,19.18
2020-07-31,15.52
2020-07-30,16.42
2020-07-29,16.15
2020-07-28,16.1
2020-07-27,15.73
2020-07-24,15.145
2020-07-23,15.6
2020-07-22,16.41
2020-07-21,16.09
2020-07-20,16.32
