date,4. close
2020-12-08,47.43
2020-12-07,47.9
2020-12-04,47.73
2020-12-03,47.79
2020-12-02,47.23
2020-12-01,46.67
2020-11-30,46.51
2020-11-27,46.59
2020-11-25,46.43
2020-11-24,45.23
2020-11-23,44.94
2020-11-20,44.68
2020-11-19,43.62
2020-11-18,43.33
2020-11-17,42.85
2020-11-16,42.73
2020-11-13,43.48
2020-11-12,42.81
2020-11-11,43.63
2020-11-10,42.41
2020-11-09,43.19
2020-11-06,43.12
2020-11-05,43.71
2020-11-04,42.76
2020-11-03,41.73
2020-11-02,39.47
2020-10-30,41.36
2020-10-29,52.43
2020-10-28,48.53
2020-10-27,51.27
2020-10-26,49.0
2020-10-23,50.44
2020-10-22,50.28
2020-10-21,50.24
2020-10-20,46.35
2020-10-19,45.82
2020-10-16,45.81
2020-10-15,46.03
2020-10-14,45.98
2020-10-13,47.0
2020-10-12,48.25
2020-10-09,45.9
2020-10-08,46.01
2020-10-07,45.87
2020-10-06,45.6
2020-10-05,47.31
2020-10-02,46.12
2020-10-01,46.7
2020-09-30,44.5
2020-09-29,44.74
2020-09-28,44.15
2020-09-25,43.84
2020-09-24,43.14
2020-09-23,45.33
2020-09-22,42.73
2020-09-21,39.9
2020-09-18,40.15
2020-09-17,39.35
2020-09-16,39.6
2020-09-15,39.09
2020-09-14,38.77
2020-09-11,38.93
2020-09-10,38.95
2020-09-09,39.56
2020-09-08,38.19
2020-09-04,39.87
2020-09-03,41.63
2020-09-02,43.67
2020-09-01,41.15
2020-08-31,40.58
2020-08-28,41.07
2020-08-27,40.39
2020-08-26,41.08
2020-08-25,40.55
2020-08-24,40.49
2020-08-21,39.26
2020-08-20,38.96
2020-08-19,38.89
2020-08-18,38.01
2020-08-17,37.97
2020-08-14,37.9
2020-08-13,37.82
2020-08-12,37.44
2020-08-11,37.28
2020-08-10,37.44
2020-08-07,37.14
2020-08-06,37.69
2020-08-05,36.79
2020-08-04,36.35
2020-08-03,36.39
2020-07-31,36.4
2020-07-30,36.72
2020-07-29,37.16
2020-07-28,36.61
2020-07-27,36.85
2020-07-24,37.54
2020-07-23,38.44
2020-07-22,36.94
2020-07-21,37.01
2020-07-20,37.06
