date,4. close
2020-12-08,17.83
2020-12-07,17.77
2020-12-04,17.52
2020-12-03,17.56
2020-12-02,17.42
2020-12-01,17.29
2020-11-30,16.95
2020-11-27,17.04
2020-11-25,17.23
2020-11-24,17.24
2020-11-23,17.5
2020-11-20,17.87
2020-11-19,17.81
2020-11-18,17.84
2020-11-17,17.94
2020-11-16,18.0
2020-11-13,18.0
2020-11-12,17.89
2020-11-11,17.77
2020-11-10,17.85
2020-11-09,17.8
2020-11-06,18.61
2020-11-05,18.58
2020-11-04,18.18
2020-11-03,18.17
2020-11-02,18.07
2020-10-30,17.89
2020-10-29,17.82
2020-10-28,17.89
2020-10-27,18.2
2020-10-26,18.15
2020-10-23,18.16
2020-10-22,18.17
2020-10-21,18.37
2020-10-20,18.22
2020-10-19,18.13
2020-10-16,18.11
2020-10-15,18.18
2020-10-14,18.11
2020-10-13,18.05
2020-10-12,18.36
2020-10-09,18.41
2020-10-08,18.08
2020-10-07,17.99
2020-10-06,18.0
2020-10-05,18.24
2020-10-02,18.13
2020-10-01,18.14
2020-09-30,17.99
2020-09-29,18.11
2020-09-28,17.94
2020-09-25,17.77
2020-09-24,17.82
2020-09-23,17.75
2020-09-22,18.15
2020-09-21,18.22
2020-09-18,18.62
2020-09-17,18.59
2020-09-16,18.7
2020-09-15,18.65
2020-09-14,18.69
2020-09-11,18.55
2020-09-10,18.53
2020-09-09,18.6
2020-09-08,18.41
2020-09-04,18.46
2020-09-03,18.4
2020-09-02,18.57
2020-09-01,18.8
2020-08-31,18.77
2020-08-28,18.73
2020-08-27,18.4
2020-08-26,18.63
2020-08-25,18.42
2020-08-24,18.4
2020-08-21,18.48
2020-08-20,18.64
2020-08-19,18.53
2020-08-18,19.12
2020-08-17,18.93
2020-08-14,18.55
2020-08-13,18.62
2020-08-12,18.2
2020-08-11,18.28
2020-08-10,19.31
2020-08-07,19.37
2020-08-06,19.71
2020-08-05,19.45
2020-08-04,19.27
2020-08-03,18.85
2020-07-31,18.86
2020-07-30,18.66
2020-07-29,18.81
2020-07-28,18.68
2020-07-27,18.51
2020-07-24,18.16
2020-07-23,18.02
2020-07-22,17.85
2020-07-21,17.59
2020-07-20,17.37
