date,4. close
2020-12-08,28.74
2020-12-07,24.75
2020-12-04,24.85
2020-12-03,23.85
2020-12-02,24.07
2020-12-01,24.47
2020-11-30,26.39
2020-11-27,26.24
2020-11-25,26.16
2020-11-24,26.72
2020-11-23,26.87
2020-11-20,24.36
2020-11-19,23.79
2020-11-18,23.22
2020-11-17,22.98
2020-11-16,25.0
2020-11-13,23.43
2020-11-12,23.45
2020-11-11,23.0
2020-11-10,20.01
2020-11-09,20.31
2020-11-06,18.86
2020-11-05,18.835
2020-11-04,16.61
2020-11-03,16.95
2020-11-02,15.47
2020-10-30,14.0
2020-10-29,14.81
2020-10-28,14.8
2020-10-27,14.785
2020-10-26,14.455
2020-10-23,15.03
2020-10-22,14.96
2020-10-21,14.86
2020-10-20,16.285
2020-10-19,16.39
2020-10-16,16.27
2020-10-15,17.03
2020-10-14,17.3
2020-10-13,17.1
2020-10-12,17.64
2020-10-09,18.43
2020-10-08,17.88
2020-10-07,18.225
2020-10-06,16.23
2020-10-05,15.74
2020-10-02,14.14
2020-10-01,13.995
2020-09-30,13.41
2020-09-29,13.16
2020-09-28,13.2
2020-09-25,11.65
2020-09-24,11.24
2020-09-23,12.075
2020-09-22,12.93
2020-09-21,13.36
2020-09-18,13.56
2020-09-17,12.84
2020-09-16,12.94
2020-09-15,12.53
2020-09-14,12.24
2020-09-11,11.71
2020-09-10,12.12
2020-09-09,12.13
2020-09-08,11.73
2020-09-04,11.76
2020-09-03,11.55
2020-09-02,13.14
2020-09-01,14.13
2020-08-31,12.98
2020-08-28,13.07
2020-08-27,12.99
2020-08-26,13.05
2020-08-25,12.85
2020-08-24,12.34
2020-08-21,12.93
2020-08-20,13.67
2020-08-19,13.65
2020-08-18,12.77
2020-08-17,12.2
2020-08-14,11.4
2020-08-13,11.36
2020-08-12,10.63
2020-08-11,11.305
2020-08-10,12.04
2020-08-07,11.28
2020-08-06,10.73
2020-08-05,9.33
2020-08-04,9.13
2020-08-03,9.16
2020-07-31,7.71
2020-07-30,7.97
2020-07-29,8.19
2020-07-28,8.06
2020-07-27,8.35
2020-07-24,8.52
2020-07-23,8.53
2020-07-22,8.95
2020-07-21,9.08
2020-07-20,8.6
