date,4. close
2020-12-08,70.63
2020-12-07,70.31
2020-12-04,70.63
2020-12-03,69.59
2020-12-02,70.48
2020-12-01,69.85
2020-11-30,68.49
2020-11-27,69.6
2020-11-25,71.21
2020-11-24,71.75
2020-11-23,70.91
2020-11-20,69.89
2020-11-19,69.7
2020-11-18,69.63
2020-11-17,71.75
2020-11-16,72.36
2020-11-13,71.06
2020-11-12,70.79
2020-11-11,73.26
2020-11-10,73.45
2020-11-09,68.58
2020-11-06,66.85
2020-11-05,67.56
2020-11-04,65.56
2020-11-03,67.9
2020-11-02,67.74
2020-10-30,64.14
2020-10-29,66.32
2020-10-28,66.82
2020-10-27,68.97
2020-10-26,68.74
2020-10-23,69.7
2020-10-22,68.61
2020-10-21,67.43
2020-10-20,66.47
2020-10-19,67.33
2020-10-16,66.88
2020-10-15,65.78
2020-10-14,64.65
2020-10-13,65.52
2020-10-12,67.04
2020-10-09,64.28
2020-10-08,64.32
2020-10-07,63.35
2020-10-06,62.94
2020-10-05,63.18
2020-10-02,63.02
2020-10-01,63.42
2020-09-30,62.15
2020-09-29,62.48
2020-09-28,62.37
2020-09-25,61.57
2020-09-24,60.63
2020-09-23,59.64
2020-09-22,61.57
2020-09-21,62.09
2020-09-18,62.42
2020-09-17,62.8
2020-09-16,63.82
2020-09-15,64.52
2020-09-14,63.75
2020-09-11,61.87
2020-09-10,63.04
2020-09-09,64.02
2020-09-08,62.36
2020-09-04,63.9
2020-09-03,64.52
2020-09-02,65.41
2020-09-01,64.1
2020-08-31,64.13
2020-08-28,64.83
2020-08-27,65.33
2020-08-26,64.09
2020-08-25,64.66
2020-08-24,64.78
2020-08-21,64.79
2020-08-20,65.24
2020-08-19,65.49
2020-08-18,66.55
2020-08-17,66.81
2020-08-14,67.43
2020-08-13,67.91
2020-08-12,68.16
2020-08-11,67.83
2020-08-10,69.35
2020-08-07,69.58
2020-08-06,66.1
2020-08-05,65.74
2020-08-04,65.6
2020-08-03,66.02
2020-07-31,64.06
2020-07-30,64.9
2020-07-29,67.36
2020-07-28,65.92
2020-07-27,66.08
2020-07-24,66.95
2020-07-23,67.11
2020-07-22,67.15
2020-07-21,67.0
2020-07-20,66.08
