date,4. close
2020-12-08,24.47
2020-12-07,24.58
2020-12-04,25.06
2020-12-03,24.39
2020-12-02,24.08
2020-12-01,23.64
2020-11-30,23.39
2020-11-27,23.52
2020-11-25,23.54
2020-11-24,23.11
2020-11-23,21.91
2020-11-20,21.25
2020-11-19,21.11
2020-11-18,20.71
2020-11-17,21.03
2020-11-16,21.0
2020-11-13,20.14
2020-11-12,19.52
2020-11-11,19.53
2020-11-10,19.82
2020-11-09,19.79
2020-11-06,19.12
2020-11-05,18.82
2020-11-04,18.0
2020-11-03,18.77
2020-11-02,18.24
2020-10-30,17.34
2020-10-29,17.48
2020-10-28,16.87
2020-10-27,17.72
2020-10-26,17.36
2020-10-23,18.36
2020-10-22,18.35
2020-10-21,17.72
2020-10-20,17.61
2020-10-19,17.14
2020-10-16,17.15
2020-10-15,17.21
2020-10-14,16.94
2020-10-13,16.82
2020-10-12,16.81
2020-10-09,17.23
2020-10-08,16.8
2020-10-07,16.88
2020-10-06,15.72
2020-10-05,16.32
2020-10-02,15.94
2020-10-01,15.55
2020-09-30,15.64
2020-09-29,15.32
2020-09-28,15.9
2020-09-25,15.3
2020-09-24,15.38
2020-09-23,14.77
2020-09-22,15.68
2020-09-21,15.65
2020-09-18,17.0
2020-09-17,17.03
2020-09-16,16.78
2020-09-15,16.41
2020-09-14,16.36
2020-09-11,16.27
2020-09-10,15.77
2020-09-09,16.14
2020-09-08,15.72
2020-09-04,16.02
2020-09-03,15.56
2020-09-02,16.27
2020-09-01,16.18
2020-08-31,15.61
2020-08-28,15.65
2020-08-27,14.9
2020-08-26,15.01
2020-08-25,14.46
2020-08-24,14.56
2020-08-21,14.36
2020-08-20,14.7
2020-08-19,14.94
2020-08-18,14.41
2020-08-17,14.1
2020-08-14,13.78
2020-08-13,13.79
2020-08-12,13.97
2020-08-11,13.96
2020-08-10,14.38
2020-08-07,13.96
2020-08-06,14.56
2020-08-05,13.97
2020-08-04,12.95
2020-08-03,13.1
2020-07-31,12.92
2020-07-30,12.94
2020-07-29,13.3
2020-07-28,13.23
2020-07-27,13.56
2020-07-24,13.12
2020-07-23,13.32
2020-07-22,13.62
2020-07-21,13.38
2020-07-20,13.43
