date,4. close
2020-12-08,22.82
2020-12-07,22.82
2020-12-04,22.48
2020-12-03,22.43
2020-12-02,22.33
2020-12-01,22.3
2020-11-30,21.05
2020-11-27,21.05
2020-11-25,21.72
2020-11-24,21.63
2020-11-23,21.93
2020-11-20,22.49
2020-11-19,22.42
2020-11-18,22.55
2020-11-17,22.74
2020-11-16,23.02
2020-11-13,22.9
2020-11-12,22.55
2020-11-11,22.52
2020-11-10,22.43
2020-11-09,22.5
2020-11-06,23.79
2020-11-05,23.61
2020-11-04,22.24
2020-11-03,22.44
2020-11-02,22.41
2020-10-30,21.99
2020-10-29,21.71
2020-10-28,21.78
2020-10-27,22.73
2020-10-26,22.61
2020-10-23,22.94
2020-10-22,22.96
2020-10-21,23.29
2020-10-20,23.02
2020-10-19,22.58
2020-10-16,22.42
2020-10-15,22.59
2020-10-14,22.54
2020-10-13,22.49
2020-10-12,23.33
2020-10-09,23.41
2020-10-08,22.18
2020-10-07,22.09
2020-10-06,21.73
2020-10-05,22.62
2020-10-02,22.13
2020-10-01,22.09
2020-09-30,21.64
2020-09-29,22.5
2020-09-28,22.02
2020-09-25,21.3
2020-09-24,21.56
2020-09-23,21.17
2020-09-22,22.79
2020-09-21,23.03
2020-09-18,24.93
2020-09-17,25.23
2020-09-16,25.23
2020-09-15,25.23
2020-09-14,25.29
2020-09-11,24.9
2020-09-10,24.86
2020-09-09,25.18
2020-09-08,24.75
2020-09-04,25.06
2020-09-03,24.74
2020-09-02,25.55
2020-09-01,26.14
2020-08-31,26.23
2020-08-28,25.61
2020-08-27,25.16
2020-08-26,25.57
2020-08-25,24.76
2020-08-24,24.6
2020-08-21,24.9
2020-08-20,25.61
2020-08-19,24.88
2020-08-18,25.88
2020-08-17,25.62
2020-08-14,24.58
2020-08-13,25.45
2020-08-12,23.42
2020-08-11,23.33
2020-08-10,27.0
2020-08-07,26.19
2020-08-06,26.88
2020-08-05,25.05
2020-08-04,24.25
2020-08-03,22.74
2020-07-31,22.65
2020-07-30,21.76
2020-07-29,22.57
2020-07-28,22.77
2020-07-27,22.83
2020-07-24,21.21
2020-07-23,21.03
2020-07-22,21.44
2020-07-21,19.67
2020-07-20,18.53
