date,4. close
2020-12-08,132.15
2020-12-07,130.84
2020-12-04,128.69
2020-12-03,128.38
2020-12-02,129.54
2020-12-01,127.24
2020-11-30,127.75
2020-11-27,124.17
2020-11-25,121.51
2020-11-24,120.25
2020-11-23,121.86
2020-11-20,121.87
2020-11-19,120.14
2020-11-18,116.84
2020-11-17,118.52
2020-11-16,118.6
2020-11-13,120.8
2020-11-12,119.32
2020-11-11,119.78
2020-11-10,118.93
2020-11-09,116.97
2020-11-06,119.19
2020-11-05,128.33
2020-11-04,125.31
2020-11-03,120.74
2020-11-02,119.81
2020-10-30,119.83
2020-10-29,123.9
2020-10-28,125.6
2020-10-27,126.62
2020-10-26,126.68
2020-10-23,126.77
2020-10-22,126.92
2020-10-21,127.65
2020-10-20,127.36
2020-10-19,129.87
2020-10-16,131.92
2020-10-15,131.34
2020-10-14,132.75
2020-10-13,132.94
2020-10-12,130.88
2020-10-09,127.45
2020-10-08,125.99
2020-10-07,125.01
2020-10-06,124.84
2020-10-05,130.72
2020-10-02,129.07
2020-10-01,132.78
2020-09-30,130.41
2020-09-29,130.02
2020-09-28,132.28
2020-09-25,131.19
2020-09-24,129.32
2020-09-23,128.42
2020-09-22,131.02
2020-09-21,128.29
2020-09-18,125.9
2020-09-17,125.26
2020-09-16,126.74
2020-09-15,128.33
2020-09-14,126.18
2020-09-11,126.02
2020-09-10,127.26
2020-09-09,128.7
2020-09-08,124.3
2020-09-04,130.13
2020-09-03,132.82
2020-09-02,139.56
2020-09-01,138.29
2020-08-31,139.47
2020-08-28,140.87
2020-08-27,141.77
2020-08-26,143.63
2020-08-25,142.21
2020-08-24,142.33
2020-08-21,141.21
2020-08-20,143.48
2020-08-19,141.86
2020-08-18,142.58
2020-08-17,140.45
2020-08-14,140.43
2020-08-13,141.77
2020-08-12,139.9
2020-08-11,135.7
2020-08-10,140.7
2020-08-07,143.99
2020-08-06,146.95
2020-08-05,146.18
2020-08-04,146.32
2020-08-03,142.36
2020-07-31,141.62
2020-07-30,138.59
2020-07-29,135.93
2020-07-28,134.78
2020-07-27,136.16
2020-07-24,135.24
2020-07-23,135.36
2020-07-22,138.3
2020-07-21,139.34
2020-07-20,141.53
