date,4. close
2020-12-08,6.61
2020-12-07,6.52
2020-12-04,6.34
2020-12-03,6.43
2020-12-02,6.43
2020-12-01,6.52
2020-11-30,6.49
2020-11-27,6.55
2020-11-25,6.47
2020-11-24,6.55
2020-11-23,6.56
2020-11-20,6.42
2020-11-19,6.41
2020-11-18,6.32
2020-11-17,6.41
2020-11-16,6.37
2020-11-13,6.27
2020-11-12,6.11
2020-11-11,6.18
2020-11-10,5.99
2020-11-09,6.05
2020-11-06,6.03
2020-11-05,6.09
2020-11-04,5.89
2020-11-03,5.82
2020-11-02,5.78
2020-10-30,5.73
2020-10-29,5.83
2020-10-28,5.7
2020-10-27,5.91
2020-10-26,5.79
2020-10-23,5.98
2020-10-22,5.99
2020-10-21,5.86
2020-10-20,5.8
2020-10-19,5.73
2020-10-16,5.84
2020-10-15,5.84
2020-10-14,5.84
2020-10-13,5.885
2020-10-12,5.91
2020-10-09,5.84
2020-10-08,5.96
2020-10-07,5.815
2020-10-06,5.56
2020-10-05,5.61
2020-10-02,5.56
2020-10-01,5.65
2020-09-30,5.36
2020-09-29,5.25
2020-09-28,5.29
2020-09-25,5.12
2020-09-24,5.1
2020-09-23,5.02
2020-09-22,5.13
2020-09-21,5.11
2020-09-18,5.16
2020-09-17,5.31
2020-09-16,5.4
2020-09-15,5.36
2020-09-14,5.64
2020-09-11,5.48
2020-09-10,5.58
2020-09-09,5.71
2020-09-08,5.62
2020-09-04,5.72
2020-09-03,5.76
2020-09-02,5.93
2020-09-01,5.83
2020-08-31,5.87
2020-08-28,5.96
2020-08-27,5.9
2020-08-26,5.83
2020-08-25,5.86
2020-08-24,5.85
2020-08-21,5.82
2020-08-20,5.83
2020-08-19,5.87
2020-08-18,5.95
2020-08-17,5.995
2020-08-14,5.98
2020-08-13,6.005
2020-08-12,6.09
2020-08-11,6.045
2020-08-10,6.01
2020-08-07,5.98
2020-08-06,5.92
2020-08-05,5.91
2020-08-04,5.92
2020-08-03,5.87
2020-07-31,5.88
2020-07-30,5.87
2020-07-29,5.91
2020-07-28,5.95
2020-07-27,5.99
2020-07-24,5.905
2020-07-23,5.89
2020-07-22,5.94
2020-07-21,5.87
2020-07-20,5.82
