date,4. close
2020-12-08,74.48
2020-12-07,73.04
2020-12-04,73.91
2020-12-03,73.29
2020-12-02,71.94
2020-12-01,71.23
2020-11-30,71.72
2020-11-27,73.91
2020-11-25,73.81
2020-11-24,74.36
2020-11-23,72.64
2020-11-20,69.76
2020-11-19,71.11
2020-11-18,69.51
2020-11-17,68.87
2020-11-16,68.66
2020-11-13,66.15
2020-11-12,63.99
2020-11-11,65.85
2020-11-10,67.89
2020-11-09,64.99
2020-11-06,58.56
2020-11-05,58.28
2020-11-04,56.82
2020-11-03,57.04
2020-11-02,55.75
2020-10-30,54.32
2020-10-29,53.14
2020-10-28,52.34
2020-10-27,56.53
2020-10-26,60.81
2020-10-23,62.57
2020-10-22,62.8
2020-10-21,60.35
2020-10-20,61.24
2020-10-19,61.46
2020-10-16,61.75
2020-10-15,60.49
2020-10-14,59.94
2020-10-13,59.52
2020-10-12,60.53
2020-10-09,59.91
2020-10-08,60.8
2020-10-07,59.69
2020-10-06,58.45
2020-10-05,59.51
2020-10-02,59.34
2020-10-01,57.46
2020-09-30,57.54
2020-09-29,57.6
2020-09-28,58.89
2020-09-25,57.49
2020-09-24,57.38
2020-09-23,58.33
2020-09-22,59.79
2020-09-21,60.02
2020-09-18,62.35
2020-09-17,62.81
2020-09-16,62.92
2020-09-15,61.44
2020-09-14,61.97
2020-09-11,60.65
2020-09-10,59.52
2020-09-09,59.58
2020-09-08,59.25
2020-09-04,61.17
2020-09-03,60.86
2020-09-02,62.0
2020-09-01,60.68
2020-08-31,61.0
2020-08-28,62.24
2020-08-27,60.9
2020-08-26,60.77
2020-08-25,60.95
2020-08-24,61.88
2020-08-21,60.27
2020-08-20,60.99
2020-08-19,61.64
2020-08-18,62.1
2020-08-17,62.77
2020-08-14,63.64
2020-08-13,63.3
2020-08-12,64.29
2020-08-11,64.26
2020-08-10,64.23
2020-08-07,61.23
2020-08-06,59.87
2020-08-05,60.03
2020-08-04,57.51
2020-08-03,57.51
2020-07-31,56.68
2020-07-30,57.46
2020-07-29,59.4
2020-07-28,61.0
2020-07-27,61.09
2020-07-24,62.07
2020-07-23,63.12
2020-07-22,63.63
2020-07-21,63.05
2020-07-20,61.41
