date,4. close
2020-12-08,28.15
2020-12-07,26.5
2020-12-04,26.3
2020-12-03,25.42
2020-12-02,23.4
2020-12-01,22.94
2020-11-30,22.87
2020-11-27,23.68
2020-11-25,23.2
2020-11-24,22.55
2020-11-23,20.89
2020-11-20,19.99
2020-11-19,21.02
2020-11-18,20.46
2020-11-17,22.06
2020-11-16,21.31
2020-11-13,20.06
2020-11-12,18.85
2020-11-11,19.52
2020-11-10,20.12
2020-11-09,21.51
2020-11-06,16.97
2020-11-05,17.25
2020-11-04,16.16
2020-11-03,16.55
2020-11-02,16.17
2020-10-30,16.63
2020-10-29,15.77
2020-10-28,15.03
2020-10-27,16.53
2020-10-26,16.8
2020-10-23,18.35
2020-10-22,17.71
2020-10-21,16.99
2020-10-20,17.08
2020-10-19,16.45
2020-10-16,16.2
2020-10-15,16.1
2020-10-14,16.48
2020-10-13,16.59
2020-10-12,18.08
2020-10-09,18.73
2020-10-08,18.2
2020-10-07,18.01
2020-10-06,17.23
2020-10-05,16.99
2020-10-02,17.27
2020-10-01,17.34
2020-09-30,17.11
2020-09-29,16.56
2020-09-28,16.68
2020-09-25,16.63
2020-09-24,14.63
2020-09-23,15.17
2020-09-22,15.33
2020-09-21,14.99
2020-09-18,16.25
2020-09-17,17.26
2020-09-16,17.5
2020-09-15,16.97
2020-09-14,17.79
2020-09-11,17.51
2020-09-10,17.93
2020-09-09,17.93
2020-09-08,18.53
2020-09-04,18.42
2020-09-03,17.63
2020-09-02,16.99
2020-09-01,16.94
2020-08-31,17.11
2020-08-28,17.69
2020-08-27,16.65
2020-08-26,15.72
2020-08-25,16.75
2020-08-24,16.74
2020-08-21,15.56
2020-08-20,15.58
2020-08-19,15.68
2020-08-18,15.2
2020-08-17,15.39
2020-08-14,15.75
2020-08-13,15.34
2020-08-12,15.23
2020-08-11,15.64
2020-08-10,15.13
2020-08-07,13.99
2020-08-06,14.24
2020-08-05,13.72
2020-08-04,13.56
2020-08-03,13.06
2020-07-31,13.64
2020-07-30,14.17
2020-07-29,14.34
2020-07-28,14.22
2020-07-27,13.38
2020-07-24,14.38
2020-07-23,14.41
2020-07-22,14.66
2020-07-21,14.98
2020-07-20,14.89
