date,4. close
2020-12-08,249.6
2020-12-07,245.13
2020-12-04,247.96
2020-12-03,245.24
2020-12-02,246.69
2020-12-01,246.96
2020-11-30,255.56
2020-11-27,255.93
2020-11-25,256.43
2020-11-24,256.81
2020-11-23,251.78
2020-11-20,247.63
2020-11-19,250.14
2020-11-18,245.5
2020-11-17,241.32
2020-11-16,241.22
2020-11-13,239.78
2020-11-12,235.08
2020-11-11,242.19
2020-11-10,249.05
2020-11-09,254.74
2020-11-06,249.44
2020-11-05,250.3
2020-11-04,242.69
2020-11-03,253.37
2020-11-02,245.39
2020-10-30,237.12
2020-10-29,235.84
2020-10-28,234.01
2020-10-27,236.88
2020-10-26,236.94
2020-10-23,243.1
2020-10-22,239.33
2020-10-21,236.82
2020-10-20,240.98
2020-10-19,244.46
2020-10-16,249.03
2020-10-15,247.45
2020-10-14,243.98
2020-10-13,243.15
2020-10-12,244.23
2020-10-09,244.28
2020-10-08,241.12
2020-10-07,236.42
2020-10-06,232.79
2020-10-05,233.22
2020-10-02,223.43
2020-10-01,219.52
2020-09-30,220.68
2020-09-29,221.23
2020-09-28,219.99
2020-09-25,215.67
2020-09-24,217.37
2020-09-23,212.78
2020-09-22,214.09
2020-09-21,209.08
2020-09-18,218.96
2020-09-17,222.2
2020-09-16,225.28
2020-09-15,224.77
2020-09-14,224.66
2020-09-11,222.25
2020-09-10,219.37
2020-09-09,224.57
2020-09-08,220.92
2020-09-04,228.25
2020-09-03,228.81
2020-09-02,237.3
2020-09-01,233.94
2020-08-31,230.53
2020-08-28,233.27
2020-08-27,232.01
2020-08-26,232.39
2020-08-25,230.84
2020-08-24,230.79
2020-08-21,228.52
2020-08-20,226.83
2020-08-19,228.68
2020-08-18,233.02
2020-08-17,233.45
2020-08-14,232.05
2020-08-13,233.99
2020-08-12,236.12
2020-08-11,232.18
2020-08-10,229.32
2020-08-07,223.64
2020-08-06,221.95
2020-08-05,223.94
2020-08-04,220.45
2020-08-03,220.77
2020-07-31,218.14
2020-07-30,219.84
2020-07-29,220.97
2020-07-28,222.28
2020-07-27,229.0
2020-07-24,226.19
2020-07-23,225.99
2020-07-22,226.6
2020-07-21,226.83
2020-07-20,222.44
